49,1,1929,11,19,1404,478.44,12.96,824.04,117.72,28789.56,6808.32,10298.88,2.92,169.34,113.08
50,1,1929,11,20,764.64,299.16,10.8,399.6,73.44,37874.52,2806.92,8576.28,2.92,169.34,54.86
51,1,1929,11,21,540,204.12,9.72,255.96,64.8,21455.28,1983.96,30774.6,2.92,169.34,35.1
52,1,1929,11,22,434.16,145.8,8.64,210.6,59.4,14072.4,1709.64,39585.24,2.92,169.34,28.94
53,1,1929,11,23,357.48,117.72,8.64,248.4,58.32,10324.8,1496.88,22953.24,2.92,169.34,34.02
54,1,1929,11,24,316.44,101.52,9.72,235.44,58.32,7498.44,1394.28,15466.68,2.92,169.34,32.29
55,1,1929,11,25,284.04,86.4,8.64,235.44,58.32,6023.16,1343.52,11668.32,2.92,169.34,32.29
56,1,1929,11,26,252.72,75.6,8.64,235.44,55.08,4997.16,1222.56,8722.08,2.92,169.34,32.29
57,1,1929,11,27,176.04,73.44,7.56,223.56,55.08,4905.36,1134,7157.16,2.92,169.34,30.56
58,1,1929,11,28,176.04,79.92,7.56,210.6,54,4914,1087.56,6084.72,2.92,169.34,28.84
59,1,1929,11,29,176.04,68.04,7.56,185.76,50.76,4677.48,976.32,5881.68,2.92,169.34,25.49
60,1,1929,11,30,176.04,37.8,6.48,163.08,38.88,4506.84,564.84,5478.84,2.92,169.34,22.36
61,2,1929,12,1,143.64,41.04,6.48,235.44,39.96,4297.32,483.84,5161.32,4.32,250.99,32.29
62,2,1929,12,2,143.64,41.04,6.48,248.4,39.96,3529.44,483.84,4990.68,4.32,250.99,34.02
63,2,1929,12,3,143.64,41.04,7.56,261.36,39.96,3452.76,483.84,4781.16,4.32,250.99,35.86
64,2,1929,12,4,143.64,41.04,6.48,223.56,39.96,3358.8,483.84,4013.28,4.32,250.99,30.56
65,2,1929,12,5,143.64,41.04,7.56,210.6,47.52,3651.48,483.84,3936.6,4.32,250.99,28.84
66,2,1929,12,6,143.64,61.56,8.64,197.64,54,3796.2,771.12,4129.92,4.32,250.99,27.11
67,2,1929,12,7,204.12,86.4,8.64,185.76,59.4,3959.28,879.12,4530.6,4.32,250.99,25.49
68,2,1929,12,8,653.4,147.96,8.64,185.76,58.32,3978.72,1114.56,4910.76,4.32,250.99,25.49
69,2,1929,12,9,540,127.44,8.64,185.76,55.08,3989.52,1153.44,5112.72,4.32,250.99,25.49
70,2,1929,12,10,385.56,111.24,7.56,163.08,50.76,3849.12,967.68,4947.48,4.32,250.99,22.36
